rayyan_key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-164684519,The political ecology of gear bans in two fisheries: Florida's net ban and Alaska's Salmon wars,2017,1,,FISH AND FISHERIES,"[""1467-2960"", ""1467-2979     J9  - FISH FISH     JI  - Fish. Fish.""]",18,1,94-104,"Loring, PA",,English,,"Univ Saskatchewan, Sch Environm & Sustainabil, 117 Sci Pl, Saskatoon, SK S7N 5C8, Canada",,"Times Cited in Web of Science Core Collection:  22     Total Times Cited:  29     Cited Reference Count:  72 | RAYYAN-INCLUSION: {""Philip""=>""Excluded""}",10.1111/faf.12169     WE  - Science Citation Index Expanded (SCI-EXPANDED)     WE  - Social Science Citation Index (SSCI),Commercial fisheries;conflict;environmental ethics;social justice;sport fishing;sustainability;MARINE RESERVES;COOK INLET;MANAGEMENT;FISH;SUSTAINABILITY;PRIVATIZATION;DIMENSIONS;IMPACTS;CHAOS,,
rayyan-164684558,Surveying managers to inform a regionally relevant invasive <i>Phragmites australis</i> control research program,2018,1,15,JOURNAL OF ENVIRONMENTAL MANAGEMENT,"[""0301-4797"", ""1095-8630     J9  - J ENVIRON MANAGE     JI  - J. Environ. Manage.""]",206,,807-816,"Rohal, CB and Kettenring, KM and Sims, K and Hazelton, ELG and Ma, Z",,English,,"[""Utah State Univ, Dept Watershed Sci, Logan, UT 84322 USA"", ""Utah State Univ, Ctr Ecol, Logan, UT 84322 USA"", ""Univ Tennessee, Dept Econ, Knoxville, TN 37996 USA"", ""Purdue Univ, Dept Forestry & Nat Resources, W Lafayette, IN 47907 USA""]",,"Times Cited in Web of Science Core Collection:  31     Total Times Cited:  35     Cited Reference Count:  85 | RAYYAN-INCLUSION: {""Philip""=>""Excluded""}",10.1016/j.jenvman.2017.10.049     WE  - Science Citation Index Expanded (SCI-EXPANDED)     WE  - Social Science Citation Index (SSCI),Invasive species;Knowledge co-production;Knowing-doing gap;Phragmites australis;Utah;Wetland restoration;GREAT-SALT-LAKE;KNOWING-DOING GAP;COMMON REED;CHESAPEAKE BAY;LANDSCAPE COMPLEXITY;CONSERVATION SCIENCE;SCIENTIFIC EVIDENCE;REPRODUCTIVE MODE;BIOTIC RESISTANCE;GENETIC DIVERSITY,,
rayyan-164684570,Canada at a crossroad: The imperative for realigning ocean policy with ocean science,2016,1,,MARINE POLICY,"[""0308-597X"", ""1872-9460     J9  - MAR POLICY     JI  - Mar. Pol.""]",63,,53-60,"Bailey, M and Favaro, B and Otto, SP and Charles, A and Devillers, R and Metaxas, A and Tyedmers, P and Ban, NC and Mason, T and Hoover, C and Duck, TJ and Fanning, L and Milley, C and Cisneros-Montemayor, AM and Pauly, D and Cheung, WWL and Cullis-Suzuki, S and Teh, L and Sumaila, UR",,English,,"[""Dalhousie Univ, Marine Affairs Program, Halifax, NS B3H 1R2, Canada"", ""Mem Univ Newfoundland, Sch Fisheries, Fisheries & Marine Inst, St John, NF A1C 5R3, Canada"", ""Mem Univ Newfoundland, Dept Ocean Sci, Logy Bay, NF, Canada"", ""Univ British Columbia, Dept Zool, Vancouver, BC V6T 1Z4, Canada"", ""Univ British Columbia, Biodivers Res Ctr, Vancouver, BC V6T 1Z4, Canada"", ""St Marys Univ, Management Sci & Environm Sci, Halifax, NS B3H 3C3, Canada"", ""Mem Univ Newfoundland, Dept Geog, St John, NF A1B 3X9, Canada"", ""Dalhousie Univ, Dept Oceanog, Halifax, NS B3H 4R2, Canada"", ""Sch Resource & Environm Studies, Halifax, NS B3H 4R2, Canada"", ""Univ Victoria, Sch Environm Studies, Victoria, BC V8W 2Y2, Canada"", ""Univ Manitoba, Ctr Earth Observat Sci, Winnipeg, MB R3T 2N2, Canada"", ""Dalhousie Univ, Dept Phys & Atmospher Sci, Halifax, NS B3H 4R2, Canada"", ""Univ British Columbia, Fisheries Ctr, Vancouver, BC V6T 1Z4, Canada"", ""Univ York, Dept Environm, York YO10 5D, N Yorkshire, England""]",,"Times Cited in Web of Science Core Collection:  32     Total Times Cited:  35     Cited Reference Count:  82 | RAYYAN-INCLUSION: {""Carlos""=>""Excluded""}",10.1016/j.marpol.2015.10.002     WE  - Social Science Citation Index (SSCI),Federal policy;Fisheries Act;Canada;Ocean science;Species at Risk Act;Evidence-based policies;Marine management;Science communication;BIODIVERSITY;CONSERVATION;MANAGEMENT;PACIFIC;COASTAL;IMPACT;ACT,,
rayyan-164684608,Governmentality in evidence? Evolving rationalities of forest governance in Peru,2023,6,,LAND USE POLICY,"[""0264-8377"", ""1873-5754     J9  - LAND USE POLICY     JI  - Land Use Pol.""]",129,,,"Salo, M and Hiedanpää, J and Orihuela, JC and Pinto, CAL and Vetter, JL",,English,,"[""Nat Resources Inst Finland Luke, Itainen Pitkakatu 4 A, Turku 20520, Finland"", ""Pontifical Catholic Univ Peru, Dept Econ, Ave Univ 1810, Lima, Peru""]",,"Times Cited in Web of Science Core Collection:  3     Total Times Cited:  3     Cited Reference Count:  111 | RAYYAN-INCLUSION: {""Nibedita""=>""Included"", ""Isobel""=>""Included""}",10.1016/j.landusepol.2023.106622,Evidence;Forest;Governance;Governmentality;Peru;Policy;EPISTEMIC COMMUNITIES;TRADE-OFFS;SCIENCE;FORMALIZATION;NEOLIBERALISM;DEFORESTATION;BIODIVERSITY;REFORM;STATE,,
rayyan-164684613,"Covid-19, and the climate change and biodiversity emergencies",2022,10,20,SCIENCE OF THE TOTAL ENVIRONMENT,"[""0048-9697"", ""1879-1026     J9  - SCI TOTAL ENVIRON     JI  - Sci. Total Environ.""]",844,,,"Watson, R and Kundzewicz, ZW and Borrell-Damián, L",,English,,"[""Univ East Anglia, Dept Environm, Norwich NR4 7TJ, Norfolk, England"", ""Poznan Univ Life Sci, Fac Environm Engn & Mech Engn, Meteorol Lab, Poznan, Poland"", ""Sci Europe AISBL, Rue Sci 14,6th Floor, B-1040 Brussels, Belgium""]",,"Times Cited in Web of Science Core Collection:  9     Total Times Cited:  8     Cited Reference Count:  20 | RAYYAN-INCLUSION: {""Matthew""=>""Excluded""}",10.1016/j.scitotenv.2022.157188,SARS-CoV2;Climate change;Biodiversity;Science -policy interface,,
rayyan-164684661,Beware of changes: Conservation of Indo-Pacific humpback dolphins in disturbed habitats,2020,9,,AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS,"[""1052-7613"", ""1099-0755     J9  - AQUAT CONSERV     JI  - Aquat. Conserv.-Mar. Freshw. Ecosyst.""]",30,9,1775-1782,"Huang, SL and Wu, HP and Wang, XY and Peng, CW and Wang, CC",,English,,"[""Guangxi Acad Sci, Guangxi Beibu Gulf Marine Res Ctr, 98 Dalin Rd, Nanning 530000, Guangxi, Peoples R China"", ""Beibu Gulf Univ, Coll Marine Sci, Guangxi Key Lab Beibu Gulf Marine Biodivers Conse, Qinzhou, Peoples R China"", ""Beibu Gulf Univ, Dept Marine Sci, Coll Marine Sci, Qinzhou, Peoples R China"", ""Minist Nat Resources, Inst Oceanog 3, Xiamen, Peoples R China"", ""Shantou Univ, Marine Biol Inst, Shantou, Peoples R China""]",,"Times Cited in Web of Science Core Collection:  9     Total Times Cited:  10     Cited Reference Count:  36 | RAYYAN-INCLUSION: {""Aidan""=>""Excluded""}",10.1002/aqc.3417     WE  - Science Citation Index Expanded (SCI-EXPANDED),baselines;habitat configuration;habitat loss and habitat change;informed biological conservation;TAIWAN STRAIT POPULATION;NORTHERN BEIBU GULF;SOUSA-CHINENSIS;PROTECTION ACTIONS;COASTAL DELPHINID;RIVER ESTUARY;IMPACTS;MANAGEMENT;TRENDS,,
rayyan-164684663,Reflections on the influence of a synthesis of circle-hook evidence on the angling community and conservation policy and practice,2020,9,,AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS,"[""1052-7613"", ""1099-0755     J9  - AQUAT CONSERV     JI  - Aquat. Conserv.-Mar. Freshw. Ecosyst.""]",30,9,1747-1752,"Cooke, SJ and Suski, CD",,English,,"[""Carleton Univ, Dept Biol, Fish Ecol & Conservat Physiol Lab, Ottawa, ON, Canada"", ""Carleton Univ, Inst Environm & Interdisciplinary Sci, Ottawa, ON, Canada"", ""Univ Illinois, Dept Nat Resources & Environm Sci, Urbana, IL 61801 USA""]",,"Times Cited in Web of Science Core Collection:  2     Total Times Cited:  3     Cited Reference Count:  30 | RAYYAN-INCLUSION: {""Philip""=>""Excluded"", ""Aidan""=>""Excluded""}",10.1002/aqc.3318     WE  - Science Citation Index Expanded (SCI-EXPANDED),circle hook;fishing gear;policy impact;recreational fisheries;stakeholder adoption;KNOWLEDGE EXCHANGE;FISHERIES;SCIENCE;PERSPECTIVES;PRINCIPLES;REVIEWS;MARINE,,
rayyan-164684694,Measure it to better manage it: a biodiversity monitoring framework for the Australian rangelands,2011,,,RANGELAND JOURNAL,"[""1036-9872"", ""1834-7541     J9  - RANGELAND J     JI  - Rangeland J.""]",33,3,239-253,"Eyre, TJ and Fisher, A and Hunt, LP and Kutt, AS",,English,,"[""Queensland Herbarium, Queensland Dept Environm & Resource Management, Toowong, Qld 4066, Australia"", ""No Terr Dept Nat Resources Environm Arts & Sport, Biodivers Conservat Div, Palmerston, NT 0831, Australia"", ""CSIRO Ecosyst Sci, Trop Ecosystems Res Ctr, Winnellie, NT 0822, Australia"", ""CSIRO Ecosyst Sci, Aitkenvale, Qld 4814, Australia""]",,"Times Cited in Web of Science Core Collection:  40     Total Times Cited:  44     Cited Reference Count:  110 | RAYYAN-INCLUSION: {""Philip""=>""Excluded""}",10.1071/RJ10071     WE  - Science Citation Index Expanded (SCI-EXPANDED)     WE  - Social Science Citation Index (SSCI),adaptive monitoring;conservation;rangeland condition;rangeland management;reference sites;KAKADU NATIONAL-PARK;NORTHERN-TERRITORY;ADAPTIVE MANAGEMENT;GRAZING RESPONSE;DESIGN ISSUES;SMALL MAMMALS;GROUND COVER;CONSERVATION;SCALE;GOVERNANCE,,
rayyan-164684696,Evaluation process for matching population models to regulatory decisions regarding threatened or endangered species by considering model risk,2025,1,6,INTEGRATED ENVIRONMENTAL ASSESSMENT AND MANAGEMENT,"[""1551-3777"", ""1551-3793     J9  - INTEGR ENVIRON ASSES     JI  - Integr. Environ. Assess. Manag.""]",,,,"Spromberg, JA and Hecht, SA and Laetz, CA and Hawkes, T and Baldwin, DH",,English,,"[""Northwest Fisheries Sci Ctr, Natl Marine Fisheries Serv, Environm & Fisheries Sci Div, Seattle, WA 98115 USA"", ""Natl Marine Fisheries Serv, NMFS NWFSC Fish Ecol Div, Seattle, WA USA"", ""Natl Marine Fisheries Serv, Endangered Species Act Interagcy Cooperat Div, Off Protected Resources, Silver Spring, MD USA""]",,"Times Cited in Web of Science Core Collection:  0     Total Times Cited:  0     Cited Reference Count:  55 | RAYYAN-INCLUSION: {""Tabitha""=>""Excluded""}",10.1093/inteam/vjae028,population models;endangered species;decision making;model risk;PESTICIDES;SUPPORT;FISH,,
rayyan-164684723,Towards quantitative condition assessment of biodiversity outcomes: Insights from Australian marine protected areas,2017,8,1,JOURNAL OF ENVIRONMENTAL MANAGEMENT,"[""0301-4797"", ""1095-8630     J9  - J ENVIRON MANAGE     JI  - J. Environ. Manage.""]",198,,183-191,"Addison, PFE and Flander, LB and Cook, CN",,English,,"[""Univ Oxford, Dept Zool, Oxford OX1 3PS, England"", ""Australian Inst Marine Sci, Townsville, Qld 4810, Australia"", ""Univ Melbourne, Sch BioSci, Parkville, Vic 3010, Australia"", ""Univ Melbourne, Ctr Epidemiol & Biostat, Parkville, Vic 3010, Australia"", ""Monash Univ, Sch Biol Sci, Clayton, Vic 3800, Australia""]",,"Times Cited in Web of Science Core Collection:  14     Total Times Cited:  14     Cited Reference Count:  47 | RAYYAN-INCLUSION: {""Philip""=>""Excluded"", ""Elina""=>""Included"", ""Alec""=>""Included""}",10.1016/j.jenvman.2017.04.054     WE  - Science Citation Index Expanded (SCI-EXPANDED)     WE  - Social Science Citation Index (SSCI),Conservation;Long-term monitoring;Protected area management effectiveness evaluation;Evidence-based management;Reporting;GREAT-BARRIER-REEF;DECISION TRIGGERS;CONSERVATION;MANAGEMENT;THRESHOLDS;FRAMEWORK;RESERVES;SCIENCE,,
rayyan-164684760,Stable isotope approaches and opportunities for improving plant conservation,2022,1,1,CONSERVATION PHYSIOLOGY,2051-1434     J9  - CONSERV PHYSIOL     JI  - Conserv. Physiol.,10,1,,"Snyder, KA and Robinson, SA and Schmidt, S and Hultine, KR",,English,,"[""USDA Agr Res Serv, Great Basin Rangelands Res Unit, 920 Valley Rd, Reno, NV 89512 USA"", ""Univ Wollongong, Sch Earth Atmospher & Life Sci, Wollongong, NSW 2522, Australia"", ""Univ Wollongong, Securing Antarct Environm Future, Wollongong, NSW 2522, Australia"", ""Univ Queensland, Sch Agr & Food Sci, Bldg 62, Brisbane, Qld 4075, Australia"", ""Desert Bot Garden, Dept Res Conservat & Collect, 1201 Galvin Pkwy, Phoenix, AZ 85008 USA""]",,"Times Cited in Web of Science Core Collection:  11     Total Times Cited:  11     Cited Reference Count:  181 | RAYYAN-INCLUSION: {""Iris""=>""Excluded""}",10.1093/conphys/coac056     WE  - Science Citation Index Expanded (SCI-EXPANDED),plant water-use efficiency;plant water sources;local adaptation;global environmental change;climate reconstruction;NATURAL-ABUNDANCE DELTA-N-15;WATER SOURCES;SUMMER PRECIPITATION;CARBON ISOTOPES;NITROGEN USE;TRANSPIRATION EFFICIENCY;PHOTOSYNTHETIC CAPACITY;PHENOTYPIC PLASTICITY;CONCEPTUAL-MODEL;ENDEMIC PLANTS,,
rayyan-164684827,An indicator framework to help maximise potential benefits for ecosystem services and biodiversity from ecological focus areas,2016,10,,ECOLOGICAL INDICATORS,"[""1470-160X"", ""1872-7034     J9  - ECOL INDIC     JI  - Ecol. Indic.""]",69,,859-872,"Tzilivakis, J and Warner, DJ and Green, A and Lewis, KA and Angileri, V",,English,,"[""Univ Hertfordshire, Sch Life & Med Sci, Agr & Environm Res Unit, Hatfield AL10 9AB, Herts, England"", ""European Commiss, Joint Res Ctr, Inst Environm & Sustainabil, Ispra, Italy""]",,"Times Cited in Web of Science Core Collection:  19     Total Times Cited:  21     Cited Reference Count:  83 | RAYYAN-INCLUSION: {""Philip""=>""Excluded""}",10.1016/j.ecolind.2016.04.045     WE  - Science Citation Index Expanded (SCI-EXPANDED),Ecological focus areas;Ecosystem services;Biodiversity;Indicator framework;AGRICULTURAL INTENSIFICATION;FARMLAND BIRDS;SOIL-EROSION;MANAGEMENT;HABITAT;AFFORESTATION;HETEROGENEITY;CONSERVATION;POPULATIONS;DECLINE,,
rayyan-164684840,"Murky waters: divergent ways scientists, practitioners, and landowners evaluate beaver mimicry",2022,3,,ECOLOGY AND SOCIETY,1708-3087     J9  - ECOL SOC     JI  - Ecol. Soc.,27,1,,"Pfaeffle, T and Moore, MA and Cravens, AE and McEvoy, J and Bamzai-Dodson, A",,English,,"[""US Geol Survey, North Cent Climate Adaptat Sci Ctr, Reston, VA 20192 USA"", ""Univ Montana, Dept Soc & Conservat, Missoula, MT USA"", ""US Geol Survey, Ft Collins Sci Ctr, Reston, VA USA"", ""Montana State Univ, Dept Earth Sci, Bozeman, MT USA""]",,"Times Cited in Web of Science Core Collection:  6     Total Times Cited:  8     Cited Reference Count:  56 | RAYYAN-INCLUSION: {""Philip""=>""Included""}",10.5751/ES-13006-270141     WE  - Science Citation Index Expanded (SCI-EXPANDED)     WE  - Social Science Citation Index (SSCI),beaver dam analogs;credibility;legitimacy;political ecology;salience;unsettled science;CLIMATE-CHANGE;KNOWLEDGE;RESTORATION;DAMS,,
rayyan-164684847,INVOLVING ACADEMIC SCIENTISTS IN CONSERVATION RESEARCH - PERSPECTIVES OF A PLANT ECOLOGIST,1995,2,,ECOLOGICAL APPLICATIONS,1051-0761     J9  - ECOL APPL     JI  - Ecol. Appl.,5,1,209-214,"HUENNEKE, LF",,English,,,,"Times Cited in Web of Science Core Collection:  16     Total Times Cited:  18     Cited Reference Count:  12 | RAYYAN-INCLUSION: {""Philip""=>""Excluded""}",10.2307/1942064     WE  - Science Citation Index Expanded (SCI-EXPANDED),CAREERS IN ECOLOGY;CONSERVATION;PUBLIC LANDS MANAGEMENT;RARE SPECIES;RESEARCH ETHICS;RESEARCH PRIORITIES;BIOLOGY,,
rayyan-164684848,Adaptive governance good practice: Show me the evidence!,2018,9,15,JOURNAL OF ENVIRONMENTAL MANAGEMENT,"[""0301-4797"", ""1095-8630     J9  - J ENVIRON MANAGE     JI  - J. Environ. Manage.""]",222,,174-184,"Sharma-Wallace, L and Velarde, SJ and Wreford, A",,English,,"[""Scion New Zealand Forest Res Inst Ltd, Te Papa Tipu Innovat Pk,49 Sala St, Rotorua 3046, New Zealand"", ""Lincoln Univ, Agribusiness & Econ Res Unit, Annex C,POB 85084, Christchurch 7647, New Zealand""]",,"Times Cited in Web of Science Core Collection:  74     Total Times Cited:  86     Cited Reference Count:  97 | RAYYAN-INCLUSION: {""Isobel""=>""Excluded""}",10.1016/j.jenvman.2018.05.067     WE  - Science Citation Index Expanded (SCI-EXPANDED)     WE  - Social Science Citation Index (SSCI),Adaptive governance;Environmental governance;Social-ecological systems;Systematic literature review;ECOSYSTEM-BASED MANAGEMENT;SOCIAL-ECOLOGICAL SYSTEMS;MARINE GOVERNANCE;WATER GOVERNANCE;DECISION-MAKING;PROTECTED AREA;COMANAGEMENT;RESILIENCE;EXPERIENCE;KNOWLEDGE,,
rayyan-164684850,Corridors of Clarity: Four Principles to Overcome Uncertainty Paralysis in the Anthropocene,2020,12,,BIOSCIENCE,"[""0006-3568"", ""1525-3244     J9  - BIOSCIENCE     JI  - Bioscience""]",70,12,1139-1144,"Polasky, S and Crepin, AS and Biggs, R and Carpenter, SR and Folke, C and Peterson, G and Scheffer, M and Barrett, S and Daily, G and Ehrlich, P and Howarth, RB and Hughes, T and Levin, SA and Shogren, JF and Troell, M and Walker, B and Xepapadeas, A",,English,,"[""Univ Minnesota, Dept Appl Econ, Minneapolis, MN USA"", ""Univ Minnesota, Dept Ecol Evolut & Behav, 318 Church St SE, Minneapolis, MN 55455 USA"", ""Beijer Inst Ecol Econ, Stockholm, Sweden"", ""Stellenbosch Univ, Ctr Complex Syst Transit, Stellenbosch, South Africa"", ""Stellenbosch Univ, Social Ecol Syst & Resilience, Stellenbosch, South Africa"", ""Univ Wisconsin, Limnol, Madison, WI 53706 USA"", ""Stockholm Univ, Stockholm Resilience Ctr, Sustainabil Sci, Stockholm, Sweden"", ""Columbia Univ, Nat Resource Econ, New York, NY USA"", ""Stanford Univ, Biol, Stanford, CA 94305 USA"", ""Dartmouth Coll, Environm Studies, Hanover, NH 03755 USA"", ""James Cook Univ, Townsville, North Queenslan, Australia"", ""Princeton Univ, Ecol & Evolutionary Biol, Princeton, NJ 08544 USA"", ""Wageningen Univ, Environm Sci, Wageningen, Netherlands"", ""Univ Wyoming, Econ, Laramie, WY 82071 USA"", ""CSIRO, Ecol, Canberra, ACT, Australia"", ""Athens Univ Econ & Business, Econ, Athens, Greece"", ""Univ Bologna, Bologna, Italy""]",,"Times Cited in Web of Science Core Collection:  16     Total Times Cited:  17     Cited Reference Count:  55 | RAYYAN-INCLUSION: {""Philip""=>""Excluded""}",10.1093/biosci/biaa115     WE  - Science Citation Index Expanded (SCI-EXPANDED)     WE  - Social Science Citation Index (SSCI),global environmental change;science-policy interface;sufficient evidence;uncertainty;ECOSYSTEM SERVICES;BIODIVERSITY LOSS;DECISION-MAKING;LAND-USE;WATER,,
rayyan-164684929,How well does Indian fisheries policy engage with fisheries biology? Exploring the science-policy interface of coastal capture fisheries along the west coast of India.,2023,10,,MARINE POLICY,"[""0308-597X"", ""1872-9460     J9  - MAR POLICY     JI  - Mar. Pol.""]",156,,,"Gangal, M and Suri, V and Arthur, R",,English,,"[""Manipal Acad Higher Educ, Tiger Circle Rd, Manipal 576104, Karnataka, India"", ""Nat Conservat Fdn, Amritha 1311,12th Cross,Vijayanagara 1st stage, Mysore 570017, Karnataka, India"", ""Natl Ctr Biol Sci, Bengaluru 560065, Karnataka, India"", ""CSIC, Ctr Estudis Avancats Blanes, Blanes 17300, Spain"", ""Ctr Estudis Avancats Blanes, Carrer Acces Cala St Francesc 14, Blanes 17300, Girona, Spain""]",,"Times Cited in Web of Science Core Collection:  2     Total Times Cited:  3     Cited Reference Count:  99 | RAYYAN-INCLUSION: {""Philip""=>""Excluded""}",10.1016/j.marpol.2023.105796,Fish biology;Fisheries policy;Science policy interface;India;Transboundary management;POPULATION GENETIC-STRUCTURE;MARINE FISHERIES;MANAGEMENT;FISH;GOVERNANCE;RESOURCE,,
rayyan-164685016,How countries link forest monitoring into policy-making,2020,9,,FOREST POLICY AND ECONOMICS,"[""1389-9341"", ""1872-7050     J9  - FOREST POLICY ECON     JI  - Forest Policy Econ.""]",118,,,"Neeff, T and Piazza, M",,English,,"Food & Agr Org United Nat, Viale Terme Caracalla, I-00153 Rome, Italy",,"Times Cited in Web of Science Core Collection:  7     Total Times Cited:  7     Cited Reference Count:  22 | RAYYAN-INCLUSION: {""Tabitha""=>""Included""}",10.1016/j.forpol.2020.102248     WE  - Science Citation Index Expanded (SCI-EXPANDED)     WE  - Social Science Citation Index (SSCI),Forest policy;Forest monitoring;Policy-making cycle;Decision-making;Evidence;Capacity development;REDD PLUS;CONSERVATION;KNOWLEDGE;CAPACITY;PROGRESS,,
rayyan-164685077,A Systematic Review of Key Factors of Effective Collaborative Governance of Social-Ecological Systems,2023,11,2,SOCIETY & NATURAL RESOURCES,"[""0894-1920"", ""1521-0723     J9  - SOC NATUR RESOUR     JI  - Soc. Nat. Resour.""]",36,11,1452-1470,"Kelman, CC and Brady, U and Raschke, BA and Schoon, ML",,English,,"[""Arizona State Univ, Sch Sustainabil, Tempe, AZ 85281 USA"", ""Arizona State Univ, Sch Life Sci, Tempe, AZ USA"", ""Cent Arizona Conservat Alliance, Phoenix, AZ USA"", ""Colorado State Univ, Warner Coll Nat Resources, Ctr Collaborat Conservat, Ft Collins, CO USA""]",,"Times Cited in Web of Science Core Collection:  8     Total Times Cited:  9     Cited Reference Count:  66 | RAYYAN-INCLUSION: {""Iris""=>""Excluded""}",10.1080/08941920.2023.2228234,Collaborative governance;collaborative resource management;collective action;community-based natural resource management;co-management;institutional analysis;institutional design principles;RepOrting standards for systematic evidence synthesis (ROSES);review areas;social-ecological systems;NATURAL-RESOURCE MANAGEMENT;ADAPTIVE GOVERNANCE;FRAMEWORK;SUCCESS;COMMONS;COMANAGEMENT;INSTITUTIONS;CONSERVATION;PERFORMANCE;PRINCIPLES,,
rayyan-164685094,"How evidence, implementation, policy, and politics come together within evidence systems: Lessons from South Africa",2023,3,,DEVELOPMENT POLICY REVIEW,"[""0950-6764"", ""1467-7679     J9  - DEV POLICY REV     JI  - Dev. Policy Rev.""]",41,2,,"Stewart, R",,English,,"Afr Evidence Network, Johannesburg, South Africa     PU  - WILEY     PI  - HOBOKEN     PA  - 111 RIVER ST, HOBOKEN 07030-5774, NJ USA",,"Times Cited in Web of Science Core Collection:  0     Total Times Cited:  0     Cited Reference Count:  91 | RAYYAN-INCLUSION: {""Philip""=>""Excluded""}",10.1111/dpr.12657,development impact;institutionalization;science-policy interface;South Africa;INCOME,,
rayyan-164685236,Conserving biodiversity takes a plan: How planners implement ecological information for biodiversity conservation,2020,9,,AMBIO,"[""0044-7447"", ""1654-7209     J9  - AMBIO     JI  - Ambio""]",49,9,1490-1505,"Gagné, SA and Bryan-Scaggs, K and Boyer, RHW and Xiang, WN",,English,,"[""Univ North Carolina Charlotte, Dept Geog & Earth Sci, Univ City Blvd,9201, Charlotte, NC 28223 USA"", ""RISE Viktoria, Lindholmen Sci Pk,Lindholmspiren 3A, S-41756 Gothenburg, Sweden""]",,"Times Cited in Web of Science Core Collection:  6     Total Times Cited:  7     Cited Reference Count:  68 | RAYYAN-INCLUSION: {""Philip""=>""Included""}",10.1007/s13280-019-01281-z,Conservation policy;Ecological guidelines;Land use planning;Socio-ecological systems;Sustainability;SUSTAINABLE DEVELOPMENT;KNOWLEDGE COPRODUCTION;SCIENTIFIC EVIDENCE;SCIENCE;MANAGEMENT;CHALLENGES;POLITICS;PROMOTE;DESIGN;CITIES,,
rayyan-164685266,Red snapper management in the Gulf of Mexico: science- or faith-based?,2011,6,,REVIEWS IN FISH BIOLOGY AND FISHERIES,"[""0960-3166"", ""1573-5184     J9  - REV FISH BIOL FISHER     JI  - Rev. Fish. Biol. Fish.""]",21,2,187-204,"Cowan, JH and Grimes, CB and Patterson, WF and Walters, CJ and Jones, AC and Lindberg, WJ and Sheehy, DJ and Pine, WE and Powers, JE and Campbell, MD and Lindeman, KC and Diamond, SL and Hilborn, R and Gibson, HT and Rose, KA",,English,,"[""Louisiana State Univ, Dept Oceanog & Coastal Sci, Baton Rouge, LA 70803 USA"", ""NOAA Fisheries, Santa Cruz Labs, SW Fisheries Sci Ctr, Santa Cruz, CA USA"", ""Univ W Florida, Dept Biol, Pensacola, FL 32514 USA"", ""Univ British Columbia, Fisheries Ctr, Vancouver, BC V5Z 1M9, Canada"", ""Univ Florida, Dept Fisheries & Aquat Sci, Gainesville, FL USA"", ""Aquabio Inc, Arlington, MA USA"", ""Florida Inst Technol, Coll Engn, Melbourne, FL 32901 USA"", ""Univ Western Sydney, Sch Nat Sci, Syndey, NSW, Australia"", ""Univ Washington, Sch Aquat & Fishery Sci, Seattle, WA 98195 USA"", ""N Swell Media LLC, Jensen Beach, FL USA""]",,"Times Cited in Web of Science Core Collection:  92     Total Times Cited:  118     Cited Reference Count:  119 | RAYYAN-INCLUSION: {""Philip""=>""Excluded""}",10.1007/s11160-010-9165-7     WE  - Science Citation Index Expanded (SCI-EXPANDED),Red snapper;Faith-based fisheries;Artificial reefs;Overfishing;Historical perspective;DENSITY-DEPENDENT MORTALITY;REEF FISH POPULATIONS;LIFE-HISTORY;LUTJANUS-CAMPECHANUS;ARTIFICIAL REEFS;NATURAL MORTALITY;PETROLEUM PLATFORMS;HABITAT SELECTION;SPATIAL-PATTERNS;SITE FIDELITY,,
